,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H3K27ac,0.27535609689097384,0.2676457565233994,0.28686662145845254,0.679467817395258,0.6955780746398013,0.5208583270437153,0.41792137216269865,0.5620894790594431,0.6542470971503294,0.6986421234496651,3.964040851365936,0.23356378723512883,0.18303103595272496,0.1639906602334289,0.165912006344632,0.04257893716010219,0.07587820403087875,0.09408465775970587,0.13638729236227576,0.16216416038386505,0.16086527516782745,0.15356229964999635,0.17110228822514806,0.17773590649236937,0.07831183438824763,0.05529491624341354
H3K4me3,0.25677766125014045,0.24533907813354183,0.26006906879513814,0.5379382721803694,0.6593338638391302,1.0185921818351495,0.5177399582851745,0.9282762331104486,0.37033709271960014,0.3760849761268279,0.23356378723512883,5.312468157519714,0.8646102682084624,0.12247837784017435,0.08149348997044825,0.05972175206559349,0.5104929995886387,0.28194111156900625,0.0981321894763223,0.29296401944729844,0.05617780249702342,0.14905300452358006,0.18988282149743796,0.22254335617918386,0.12174719854188254,0.25230576588141673
H3K4me2,0.1993863458092182,0.18875455414563191,0.2360009797293774,0.2914915921003889,0.3920008790864955,0.5361838807838684,0.313510045669787,0.5205605597522709,0.1709141182356131,0.2229702210833544,0.18303103595272496,0.8646102682084624,4.847824139801737,0.09305427296892432,0.07348498767108325,0.08758310599683838,0.3511608049938708,0.15665173760233486,0.09588688041088211,0.4223039094113066,0.10975061557853216,0.0874761079109625,0.11583023381212953,0.1069818327592813,0.07406202807878692,0.1225315173896302
Htz1,0.2451440384245931,0.24677413377566282,0.25710169510347036,0.24259453467643688,0.21537224896911233,0.24157121569584916,0.3281303114252232,0.2235298935948169,0.17210186811039208,0.1957582615619664,0.1639906602334289,0.1224783778401779,0.0930542729689261,4.194124190365808,0.15574421473300504,0.023272314823609364,0.09738498858125766,0.10251764972760746,0.15938544985223047,0.15437342162056744,0.04791812492386072,0.27440700034137677,0.4224078816680752,0.28030803390679715,0.19998638357277798,0.046742995913367835
H3K79me,0.11964704365354883,0.13345304992896523,0.18141293231069255,0.17846838350440208,0.12411402186122089,0.14442073481539275,0.11501429700001076,0.11365567475115768,0.13725008080326795,0.17046056788031017,0.16591200634463377,0.08149348997045003,0.07348498767108325,0.15574421473300326,4.191297439754068,0.029388817382084653,0.0759293296816761,0.05877512450084055,0.25316993463971116,0.08854828021596006,0.06574488976308146,0.3563733905473647,0.30780802334587065,0.09228208931403081,0.07207907589741502,0.10227076495626797
H3S10ph,0.02538039550726623,0.020907519604499214,0.025653521738760787,0.05311307627188988,0.05681273156583444,0.06410836103042428,0.03287979193748036,0.0675321365332362,0.0352515327836862,0.05177935352872076,0.04257893716010308,0.05972175206559349,0.08758310599683661,0.023272314823609364,0.029388817382084653,3.7907146606273314,0.037534014920243663,0.02627663655881296,0.025180294009157222,0.04146073274688078,0.04777116442810847,0.026521912210542453,0.035750997397791195,0.028736246804138332,0.015993614302720616,0.03105547596544156
H3K4me,0.11253983558543013,0.08985239712675686,0.08187280974643585,0.164688462313352,0.1936865956319309,0.26545230429507427,0.17310249626117802,0.30720200245904294,0.1657290520858954,0.13816834923831678,0.07587820403088053,0.5104929995886405,0.3511608049938708,0.09738498858125766,0.07592932968167787,0.037534014920243663,4.646992124510576,0.7673008639053318,0.1554078306679969,0.2722473756412178,0.2164746156396653,0.24785473276599213,0.3181368631284016,0.3097939096380209,0.18041012636238207,0.14237909714334407
H4K20me,0.09625968714905397,0.06967195513369262,0.05975574122564531,0.17325756305281992,0.19176295526068365,0.21694349018551407,0.19623159981702187,0.29210271238798846,0.18072138849545105,0.15402761825906808,0.09408465775970587,0.28194111156900803,0.15665173760233309,0.10251764972760391,0.05877512450084055,0.02627663655881385,0.7673008639053309,4.065599972275776,0.3064332085336199,0.341485050817683,0.32302628550079504,0.2531989273678441,0.27318304982975405,0.463317267763232,0.23631990352985977,0.08541819752537094
H3K36me,0.13589337625859166,0.12255308211014615,0.13870750577698843,0.15164976964464927,0.13892192872142495,0.13544396255560187,0.1362044531656874,0.14645151187864336,0.13357712132441257,0.145131203039627,0.13638729236227753,0.09813218947632052,0.09588688041088389,0.15938544985223047,0.25316993463971293,0.02518029400915811,0.15540783066800046,0.3064332085336199,4.081849658156861,0.5074834151145371,0.23979047240483808,0.19643748375935566,0.2867491681187939,0.1635054256212367,0.08685480552316172,0.09886048743805631
H3K36me2,0.12841822097582423,0.1095648063412451,0.1288638615527553,0.22163546752208774,0.2594803668501715,0.31391277815031415,0.2192952016147487,0.28154767311992934,0.1617447488807624,0.18210492079649754,0.16216416038386505,0.2929640194473002,0.4223039094113066,0.15437342162056567,0.08854828021596006,0.04146073274688078,0.27224737564121604,0.3414850508176812,0.5074834151145371,4.535307546125696,0.2874010445439268,0.21927083149055449,0.31732846340934273,0.17289861153281194,0.10155431889775457,0.11561694895209129
H4K16ac,0.0834413898678914,0.0528104957499167,0.06843055185707136,0.10365854521558227,0.09512608910603149,0.07130859819579705,0.06117036799878228,0.0830864787786556,0.1464958968545158,0.13507642814377085,0.16086527516782656,0.056177802497021645,0.10975061557853216,0.04791812492386072,0.06574488976308324,0.047771164428111135,0.2164746156396653,0.32302628550079593,0.2397904724048363,0.28740104454392856,4.171331763579713,0.16362814744014464,0.11844418556530201,0.24890084904955678,0.14795902370991776,0.0825241966609358
H3K79me3,0.2520962319787152,0.2410321461302729,0.2974125101263514,0.2674548778627148,0.18879178763965854,0.19463369539292152,0.2460877237197554,0.23098172634905545,0.2506094037585349,0.2569858427459373,0.15356229964999812,0.14905300452358006,0.0874761079109625,0.27440700034137855,0.35637339054736294,0.026521912210540677,0.2478547327659939,0.25319892736784233,0.19643748375935388,0.21927083149055449,0.16362814744014464,4.769610286119243,0.990304246477729,0.643307775269772,0.4488924637890026,0.14757321216438513
H3K36me3,0.3277874288283247,0.3152861574592922,0.350700868142507,0.35055621070479326,0.2936794667457683,0.30415572149830794,0.37216403028770273,0.29011523458255795,0.2857079839415366,0.2862962511888938,0.17110228822514628,0.18988282149743796,0.11583023381212953,0.4224078816680752,0.30780802334587065,0.035750997397791195,0.31813686312839984,0.2731830498297523,0.2867491681187957,0.31732846340934273,0.11844418556530378,0.9903042464777272,5.129138524663285,0.6552190084842024,0.4607304972154278,0.13919236995989337
H4R3me2s,0.3756394121883666,0.3359759930920969,0.3551305855024278,0.3853506930766919,0.3321823310896974,0.346407336677915,0.47960297654069173,0.4281581728527506,0.3344290709343607,0.3311397677956016,0.17773590649236937,0.2225433561791874,0.1069818327592813,0.2803080339067954,0.09228208931403081,0.028736246804138332,0.3097939096380209,0.463317267763232,0.1635054256212367,0.17289861153281194,0.24890084904955856,0.6433077752697738,0.655219008484206,4.548409694818385,0.6234267543141483,0.08592658852588286
H4R3me,0.28393605153719115,0.26053984118595785,0.28155763092399333,0.2048090313892601,0.17656858052136037,0.19665795683068943,0.2835564695739645,0.21071062555023268,0.14720269544019082,0.1482064826513083,0.07831183438824763,0.12174719854188254,0.07406202807878692,0.19998638357277798,0.07207907589741502,0.015993614302722392,0.18041012636238207,0.23631990352985977,0.0868548055231626,0.10155431889775457,0.14795902370991776,0.4488924637890026,0.4607304972154278,0.6234267543141465,3.9982906266652676,0.033265222571461806
H2AS129ph,0.05767749333569583,0.03600611699971701,0.052237470431938604,0.13597996756094233,0.11237471382847275,0.15896278596599878,0.06489848820098842,0.1996467165240965,0.1411469922706594,0.1299592346195908,0.05529491624341176,0.25230576588141673,0.1225315173896302,0.046742995913367835,0.10227076495626441,0.03105547596544156,0.1423790971433423,0.08541819752537094,0.09886048743805276,0.11561694895208774,0.08252419666093758,0.14757321216438513,0.13919236995989337,0.08592658852588109,0.033265222571461806,4.460367083701273
